amount.sum,demarcation.code,financial_year_end.year,item.code,item.label
0.0,EC155,2020,unauthorised,Unauthorised Expenditure
2069789.0,EC155,2021,fruitless,Fruitless and Wasteful Expenditure
251301509.0,EC155,2021,irregular,Irregular Expenditure
0.0,EC155,2021,unauthorised,Unauthorised Expenditure
3797.0,EC155,2022,fruitless,Fruitless and Wasteful Expenditure
111789064.0,EC155,2022,irregular,Irregular Expenditure
0.0,EC155,2022,unauthorised,Unauthorised Expenditure
278088.0,EC155,2023,fruitless,Fruitless and Wasteful Expenditure
56540636.0,EC155,2023,irregular,Irregular Expenditure
0.0,EC155,2023,unauthorised,Unauthorised Expenditure
4979034.0,EC155,2024,fruitless,Fruitless and Wasteful Expenditure
168514540.0,EC155,2024,irregular,Irregular Expenditure
0.0,EC155,2024,unauthorised,Unauthorised Expenditure
10809.0,EC156,2019,fruitless,Fruitless and Wasteful Expenditure
14533044.0,EC156,2019,irregular,Irregular Expenditure
12822451.0,EC156,2019,unauthorised,Unauthorised Expenditure
631574.0,EC156,2020,fruitless,Fruitless and Wasteful Expenditure
18112709.0,EC156,2020,irregular,Irregular Expenditure
23985353.0,EC156,2020,unauthorised,Unauthorised Expenditure
119052.0,EC156,2021,fruitless,Fruitless and Wasteful Expenditure
5914423.0,EC156,2021,irregular,Irregular Expenditure
0.0,EC156,2021,unauthorised,Unauthorised Expenditure
6760.0,EC156,2022,fruitless,Fruitless and Wasteful Expenditure
4815297.0,EC156,2022,irregular,Irregular Expenditure
11405482.0,EC156,2022,unauthorised,Unauthorised Expenditure
17842.0,EC156,2023,fruitless,Fruitless and Wasteful Expenditure
145946.0,EC156,2023,irregular,Irregular Expenditure
10554476.0,EC156,2023,unauthorised,Unauthorised Expenditure
18875850.0,EC156,2024,fruitless,Fruitless and Wasteful Expenditure
13329101.0,EC156,2024,irregular,Irregular Expenditure
1925000.0,EC156,2024,unauthorised,Unauthorised Expenditure
12790059.0,EC157,2019,fruitless,Fruitless and Wasteful Expenditure
58280722.0,EC157,2019,irregular,Irregular Expenditure
59003430.0,EC157,2019,unauthorised,Unauthorised Expenditure
23638291.0,EC157,2020,fruitless,Fruitless and Wasteful Expenditure
23504876.0,EC157,2020,irregular,Irregular Expenditure
144822972.0,EC157,2020,unauthorised,Unauthorised Expenditure
19562870.0,EC157,2021,fruitless,Fruitless and Wasteful Expenditure
9284672.0,EC157,2021,irregular,Irregular Expenditure
3646060.0,EC157,2021,unauthorised,Unauthorised Expenditure
11924271.0,EC157,2022,fruitless,Fruitless and Wasteful Expenditure
1309871311.0,EC157,2022,irregular,Irregular Expenditure
129569158.0,EC157,2022,unauthorised,Unauthorised Expenditure
8236033.0,EC157,2023,fruitless,Fruitless and Wasteful Expenditure
8867830.0,EC157,2023,irregular,Irregular Expenditure
197723397.0,EC157,2023,unauthorised,Unauthorised Expenditure
17216329.0,EC157,2024,fruitless,Fruitless and Wasteful Expenditure
25404036.0,EC157,2024,irregular,Irregular Expenditure
39307623.0,EC157,2024,unauthorised,Unauthorised Expenditure
5345.0,EC441,2019,fruitless,Fruitless and Wasteful Expenditure
7135420.0,EC441,2019,irregular,Irregular Expenditure
0.0,EC441,2019,unauthorised,Unauthorised Expenditure
3082.0,EC441,2020,fruitless,Fruitless and Wasteful Expenditure
1522660.0,EC441,2020,irregular,Irregular Expenditure
38451759.0,EC441,2020,unauthorised,Unauthorised Expenditure
901631.0,EC441,2021,fruitless,Fruitless and Wasteful Expenditure
15127717.0,EC441,2021,irregular,Irregular Expenditure
69601485.0,EC441,2021,unauthorised,Unauthorised Expenditure
47689.0,EC441,2022,fruitless,Fruitless and Wasteful Expenditure
10278551.0,EC441,2022,irregular,Irregular Expenditure
93380933.0,EC441,2022,unauthorised,Unauthorised Expenditure
134122.0,EC441,2023,fruitless,Fruitless and Wasteful Expenditure
200000.0,EC441,2023,irregular,Irregular Expenditure
0.0,EC441,2023,unauthorised,Unauthorised Expenditure
218664.0,EC441,2024,fruitless,Fruitless and Wasteful Expenditure
217800.0,EC441,2024,irregular,Irregular Expenditure
85274.0,EC441,2024,unauthorised,Unauthorised Expenditure
2160825.0,EC442,2019,fruitless,Fruitless and Wasteful Expenditure
25922507.0,EC442,2019,irregular,Irregular Expenditure
16901217.0,EC442,2019,unauthorised,Unauthorised Expenditure
0.0,EC442,2020,fruitless,Fruitless and Wasteful Expenditure
183657.0,EC442,2020,irregular,Irregular Expenditure
0.0,EC442,2020,unauthorised,Unauthorised Expenditure
61343.0,EC442,2021,fruitless,Fruitless and Wasteful Expenditure
0.0,EC442,2021,irregular,Irregular Expenditure
0.0,EC442,2021,unauthorised,Unauthorised Expenditure
0.0,EC442,2022,fruitless,Fruitless and Wasteful Expenditure
0.0,EC442,2022,irregular,Irregular Expenditure
77440532.0,EC442,2022,unauthorised,Unauthorised Expenditure
0.0,EC442,2023,fruitless,Fruitless and Wasteful Expenditure
26840657.0,EC442,2023,irregular,Irregular Expenditure
11030132.0,EC442,2023,unauthorised,Unauthorised Expenditure
450665.0,EC442,2024,fruitless,Fruitless and Wasteful Expenditure
24323341.0,EC442,2024,irregular,Irregular Expenditure
623511.0,EC442,2024,unauthorised,Unauthorised Expenditure
65519.0,EC443,2019,fruitless,Fruitless and Wasteful Expenditure
22177720.0,EC443,2019,irregular,Irregular Expenditure
0.0,EC443,2019,unauthorised,Unauthorised Expenditure
96737.0,EC443,2020,fruitless,Fruitless and Wasteful Expenditure
5722982.0,EC443,2020,irregular,Irregular Expenditure
0.0,EC443,2020,unauthorised,Unauthorised Expenditure
1473.0,EC443,2021,fruitless,Fruitless and Wasteful Expenditure
1590000.0,EC443,2021,irregular,Irregular Expenditure
0.0,EC443,2021,unauthorised,Unauthorised Expenditure
355000.0,EC443,2022,fruitless,Fruitless and Wasteful Expenditure
15795.0,EC443,2022,irregular,Irregular Expenditure
0.0,EC443,2022,unauthorised,Unauthorised Expenditure
5053048.0,EC443,2023,fruitless,Fruitless and Wasteful Expenditure
1842061.0,EC443,2023,irregular,Irregular Expenditure
0.0,EC443,2023,unauthorised,Unauthorised Expenditure
50783.0,EC443,2024,fruitless,Fruitless and Wasteful Expenditure
167516493.0,EC443,2024,irregular,Irregular Expenditure
0.0,EC443,2024,unauthorised,Unauthorised Expenditure
677586.0,EC444,2019,fruitless,Fruitless and Wasteful Expenditure
10475717.0,EC444,2019,irregular,Irregular Expenditure
1034790.0,EC444,2019,unauthorised,Unauthorised Expenditure
4203628.0,EC444,2020,fruitless,Fruitless and Wasteful Expenditure
2438210.0,EC444,2020,irregular,Irregular Expenditure
69009944.0,EC444,2020,unauthorised,Unauthorised Expenditure
23828974.0,EC444,2021,fruitless,Fruitless and Wasteful Expenditure
15362118.0,EC444,2021,irregular,Irregular Expenditure
0.0,EC444,2021,unauthorised,Unauthorised Expenditure
2359952.0,EC444,2022,fruitless,Fruitless and Wasteful Expenditure
19133687.0,EC444,2022,irregular,Irregular Expenditure
0.0,EC444,2022,unauthorised,Unauthorised Expenditure
415379.0,EC444,2023,fruitless,Fruitless and Wasteful Expenditure
24279501.0,EC444,2023,irregular,Irregular Expenditure
0.0,EC444,2023,unauthorised,Unauthorised Expenditure
720859.0,EC444,2024,fruitless,Fruitless and Wasteful Expenditure
6361145.0,EC444,2024,irregular,Irregular Expenditure
0.0,EC444,2024,unauthorised,Unauthorised Expenditure
0.0,EKU,2019,fruitless,Fruitless and Wasteful Expenditure
413006296.0,EKU,2019,irregular,Irregular Expenditure
0.0,EKU,2019,unauthorised,Unauthorised Expenditure
1958267.0,EKU,2020,fruitless,Fruitless and Wasteful Expenditure
146976287.0,EKU,2020,irregular,Irregular Expenditure
0.0,EKU,2020,unauthorised,Unauthorised Expenditure
641430.0,EKU,2021,fruitless,Fruitless and Wasteful Expenditure
226029141.0,EKU,2021,irregular,Irregular Expenditure
0.0,EKU,2021,unauthorised,Unauthorised Expenditure
5711178.0,EKU,2022,fruitless,Fruitless and Wasteful Expenditure
288461210.0,EKU,2022,irregular,Irregular Expenditure
0.0,EKU,2022,unauthorised,Unauthorised Expenditure
75328087.0,EKU,2023,fruitless,Fruitless and Wasteful Expenditure
69504146.0,EKU,2023,irregular,Irregular Expenditure
0.0,EKU,2023,unauthorised,Unauthorised Expenditure
407324.0,EKU,2024,fruitless,Fruitless and Wasteful Expenditure
124195872.0,EKU,2024,irregular,Irregular Expenditure
397107942.0,EKU,2024,unauthorised,Unauthorised Expenditure
4064000.0,ETH,2019,fruitless,Fruitless and Wasteful Expenditure
2341357000.0,ETH,2019,irregular,Irregular Expenditure
0.0,ETH,2019,unauthorised,Unauthorised Expenditure
5107000.0,ETH,2020,fruitless,Fruitless and Wasteful Expenditure
1072027000.0,ETH,2020,irregular,Irregular Expenditure
1778772000.0,ETH,2020,unauthorised,Unauthorised Expenditure
9573000.0,ETH,2021,fruitless,Fruitless and Wasteful Expenditure
770324000.0,ETH,2021,irregular,Irregular Expenditure
0.0,ETH,2021,unauthorised,Unauthorised Expenditure
2058000.0,ETH,2022,fruitless,Fruitless and Wasteful Expenditure
1497679000.0,ETH,2022,irregular,Irregular Expenditure
0.0,ETH,2022,unauthorised,Unauthorised Expenditure
579000.0,ETH,2023,fruitless,Fruitless and Wasteful Expenditure
2408877000.0,ETH,2023,irregular,Irregular Expenditure
0.0,ETH,2023,unauthorised,Unauthorised Expenditure
6723000.0,ETH,2024,fruitless,Fruitless and Wasteful Expenditure
1612015000.0,ETH,2024,irregular,Irregular Expenditure
0.0,ETH,2024,unauthorised,Unauthorised Expenditure
2046204.0,FS161,2019,fruitless,Fruitless and Wasteful Expenditure
27592472.0,FS161,2019,irregular,Irregular Expenditure
119091292.0,FS161,2019,unauthorised,Unauthorised Expenditure
5727502.0,FS161,2020,fruitless,Fruitless and Wasteful Expenditure
30298804.0,FS161,2020,irregular,Irregular Expenditure
91986310.0,FS161,2020,unauthorised,Unauthorised Expenditure
8785108.0,FS161,2021,fruitless,Fruitless and Wasteful Expenditure
164094118.0,FS161,2021,irregular,Irregular Expenditure
177058547.0,FS161,2021,unauthorised,Unauthorised Expenditure
9837817.0,FS161,2022,fruitless,Fruitless and Wasteful Expenditure
0.0,FS161,2022,irregular,Irregular Expenditure
206285385.0,FS161,2022,unauthorised,Unauthorised Expenditure
14132345.0,FS161,2023,fruitless,Fruitless and Wasteful Expenditure
82212532.0,FS161,2023,irregular,Irregular Expenditure
224025210.0,FS161,2023,unauthorised,Unauthorised Expenditure
24346762.0,FS161,2024,fruitless,Fruitless and Wasteful Expenditure
41029233.0,FS161,2024,irregular,Irregular Expenditure
127262723.0,FS161,2024,unauthorised,Unauthorised Expenditure
60497109.0,FS162,2019,fruitless,Fruitless and Wasteful Expenditure
29488979.0,FS162,2019,irregular,Irregular Expenditure
73179676.0,FS162,2019,unauthorised,Unauthorised Expenditure
57544681.0,FS162,2020,fruitless,Fruitless and Wasteful Expenditure
2032019.0,FS162,2020,irregular,Irregular Expenditure
130777952.0,FS162,2020,unauthorised,Unauthorised Expenditure
0.0,FS162,2021,fruitless,Fruitless and Wasteful Expenditure
0.0,FS162,2021,irregular,Irregular Expenditure
0.0,FS162,2021,unauthorised,Unauthorised Expenditure
70717172.0,FS162,2022,fruitless,Fruitless and Wasteful Expenditure
397334.0,FS162,2022,irregular,Irregular Expenditure
283577204.0,FS162,2022,unauthorised,Unauthorised Expenditure
75695862.0,FS162,2023,fruitless,Fruitless and Wasteful Expenditure
10836622.0,FS162,2023,irregular,Irregular Expenditure
126307999.0,FS162,2023,unauthorised,Unauthorised Expenditure
95292012.0,FS162,2024,fruitless,Fruitless and Wasteful Expenditure
6037880.0,FS162,2024,irregular,Irregular Expenditure
0.0,FS162,2024,unauthorised,Unauthorised Expenditure
9321508.0,FS163,2019,fruitless,Fruitless and Wasteful Expenditure
6053543.0,FS163,2019,irregular,Irregular Expenditure
56579310.0,FS163,2019,unauthorised,Unauthorised Expenditure
18969559.0,FS163,2020,fruitless,Fruitless and Wasteful Expenditure
182706288.0,FS163,2020,irregular,Irregular Expenditure
80356139.0,FS163,2020,unauthorised,Unauthorised Expenditure
11203586.0,FS163,2021,fruitless,Fruitless and Wasteful Expenditure
24803506.0,FS163,2021,irregular,Irregular Expenditure
53672874.0,FS163,2021,unauthorised,Unauthorised Expenditure
15567475.0,FS163,2022,fruitless,Fruitless and Wasteful Expenditure
19357823.0,FS163,2022,irregular,Irregular Expenditure
150887899.0,FS163,2022,unauthorised,Unauthorised Expenditure
12731016.0,FS163,2023,fruitless,Fruitless and Wasteful Expenditure
4693795.0,FS163,2023,irregular,Irregular Expenditure
47176408.0,FS163,2023,unauthorised,Unauthorised Expenditure
5560843.0,FS163,2024,fruitless,Fruitless and Wasteful Expenditure
6756460.0,FS163,2024,irregular,Irregular Expenditure
0.0,FS163,2024,unauthorised,Unauthorised Expenditure
566934.0,FS181,2019,fruitless,Fruitless and Wasteful Expenditure
1646923.0,FS181,2019,irregular,Irregular Expenditure
13645259.0,FS181,2019,unauthorised,Unauthorised Expenditure
3996942.0,FS181,2020,fruitless,Fruitless and Wasteful Expenditure
7835399.0,FS181,2020,irregular,Irregular Expenditure
156187275.0,FS181,2020,unauthorised,Unauthorised Expenditure
0.0,FS181,2021,fruitless,Fruitless and Wasteful Expenditure
0.0,FS181,2021,irregular,Irregular Expenditure
0.0,FS181,2021,unauthorised,Unauthorised Expenditure
60000.0,FS181,2022,fruitless,Fruitless and Wasteful Expenditure
0.0,FS181,2022,irregular,Irregular Expenditure
0.0,FS181,2022,unauthorised,Unauthorised Expenditure
60000.0,FS181,2023,fruitless,Fruitless and Wasteful Expenditure
867856859.0,FS181,2023,irregular,Irregular Expenditure
0.0,FS181,2023,unauthorised,Unauthorised Expenditure
22301182.0,FS181,2024,fruitless,Fruitless and Wasteful Expenditure
11929680.0,FS181,2024,irregular,Irregular Expenditure
0.0,FS181,2024,unauthorised,Unauthorised Expenditure
6817538.0,FS182,2019,fruitless,Fruitless and Wasteful Expenditure
26117188.0,FS182,2019,irregular,Irregular Expenditure
166163385.0,FS182,2019,unauthorised,Unauthorised Expenditure
9151534.0,FS182,2020,fruitless,Fruitless and Wasteful Expenditure
19140858.0,FS182,2020,irregular,Irregular Expenditure
97912700.0,FS182,2020,unauthorised,Unauthorised Expenditure
0.0,FS182,2021,fruitless,Fruitless and Wasteful Expenditure
0.0,FS182,2021,irregular,Irregular Expenditure
0.0,FS182,2021,unauthorised,Unauthorised Expenditure
13318075.0,FS182,2022,fruitless,Fruitless and Wasteful Expenditure
103270220.0,FS182,2022,irregular,Irregular Expenditure
15966875.0,FS182,2022,unauthorised,Unauthorised Expenditure
17450404.0,FS182,2023,fruitless,Fruitless and Wasteful Expenditure
11844548.0,FS182,2023,irregular,Irregular Expenditure
0.0,FS182,2023,unauthorised,Unauthorised Expenditure
39647935.0,FS182,2024,fruitless,Fruitless and Wasteful Expenditure
10988167.0,FS182,2024,irregular,Irregular Expenditure
6178974.0,FS182,2024,unauthorised,Unauthorised Expenditure
2290006.0,FS183,2019,fruitless,Fruitless and Wasteful Expenditure
55673449.0,FS183,2019,irregular,Irregular Expenditure
4049823.0,FS183,2019,unauthorised,Unauthorised Expenditure
611276.0,FS183,2020,fruitless,Fruitless and Wasteful Expenditure
38931797.0,FS183,2020,irregular,Irregular Expenditure
248450.0,FS183,2020,unauthorised,Unauthorised Expenditure
24039.0,FS183,2021,fruitless,Fruitless and Wasteful Expenditure
25279466.0,FS183,2021,irregular,Irregular Expenditure
1387000.0,FS183,2021,unauthorised,Unauthorised Expenditure
3734381.0,FS183,2022,fruitless,Fruitless and Wasteful Expenditure
35882570.0,FS183,2022,irregular,Irregular Expenditure
18763709.0,FS183,2022,unauthorised,Unauthorised Expenditure
9366529.0,FS183,2023,fruitless,Fruitless and Wasteful Expenditure
52370821.0,FS183,2023,irregular,Irregular Expenditure
6085826.0,FS183,2023,unauthorised,Unauthorised Expenditure
13641644.0,FS183,2024,fruitless,Fruitless and Wasteful Expenditure
57579340.0,FS183,2024,irregular,Irregular Expenditure
63608660.0,FS183,2024,unauthorised,Unauthorised Expenditure
281881146.0,FS184,2019,fruitless,Fruitless and Wasteful Expenditure
307018306.0,FS184,2019,irregular,Irregular Expenditure
1538965912.0,FS184,2019,unauthorised,Unauthorised Expenditure
281932415.0,FS184,2020,fruitless,Fruitless and Wasteful Expenditure
339793590.0,FS184,2020,irregular,Irregular Expenditure
1499069612.0,FS184,2020,unauthorised,Unauthorised Expenditure
105472288.0,FS184,2021,fruitless,Fruitless and Wasteful Expenditure
453550791.0,FS184,2021,irregular,Irregular Expenditure
1274087422.0,FS184,2021,unauthorised,Unauthorised Expenditure
180736297.0,FS184,2022,fruitless,Fruitless and Wasteful Expenditure
307922701.0,FS184,2022,irregular,Irregular Expenditure
1474880000.0,FS184,2022,unauthorised,Unauthorised Expenditure
341571055.0,FS184,2023,fruitless,Fruitless and Wasteful Expenditure
175128873.0,FS184,2023,irregular,Irregular Expenditure
1067576616.0,FS184,2023,unauthorised,Unauthorised Expenditure
239024031.0,FS184,2024,fruitless,Fruitless and Wasteful Expenditure
123755995.0,FS184,2024,irregular,Irregular Expenditure
1048403955.0,FS184,2024,unauthorised,Unauthorised Expenditure
17491337.0,FS185,2019,fruitless,Fruitless and Wasteful Expenditure
28738022.0,FS185,2019,irregular,Irregular Expenditure
0.0,FS185,2019,unauthorised,Unauthorised Expenditure
33699447.0,FS185,2020,fruitless,Fruitless and Wasteful Expenditure
46069247.0,FS185,2020,irregular,Irregular Expenditure
117493778.0,FS185,2020,unauthorised,Unauthorised Expenditure
650675.0,FS185,2021,fruitless,Fruitless and Wasteful Expenditure
93894314.0,FS185,2021,irregular,Irregular Expenditure
168667767.0,FS185,2021,unauthorised,Unauthorised Expenditure
24566436.0,FS185,2022,fruitless,Fruitless and Wasteful Expenditure
6566038.0,FS185,2022,irregular,Irregular Expenditure
116688168.0,FS185,2022,unauthorised,Unauthorised Expenditure
47870909.0,FS185,2023,fruitless,Fruitless and Wasteful Expenditure
11839769.0,FS185,2023,irregular,Irregular Expenditure
101805926.0,FS185,2023,unauthorised,Unauthorised Expenditure
32247055.0,FS185,2024,fruitless,Fruitless and Wasteful Expenditure
70373214.0,FS185,2024,irregular,Irregular Expenditure
0.0,FS185,2024,unauthorised,Unauthorised Expenditure
2979591.0,FS191,2019,fruitless,Fruitless and Wasteful Expenditure
76934133.0,FS191,2019,irregular,Irregular Expenditure
616848443.0,FS191,2019,unauthorised,Unauthorised Expenditure
4333747.0,FS191,2020,fruitless,Fruitless and Wasteful Expenditure
184032832.0,FS191,2020,irregular,Irregular Expenditure
127354819.0,FS191,2020,unauthorised,Unauthorised Expenditure
2504899.0,FS191,2021,fruitless,Fruitless and Wasteful Expenditure
93216995.0,FS191,2021,irregular,Irregular Expenditure
319561516.0,FS191,2021,unauthorised,Unauthorised Expenditure
2287299.0,FS191,2022,fruitless,Fruitless and Wasteful Expenditure
53609988.0,FS191,2022,irregular,Irregular Expenditure
176617291.0,FS191,2022,unauthorised,Unauthorised Expenditure
844245.0,FS191,2023,fruitless,Fruitless and Wasteful Expenditure
19868984.0,FS191,2023,irregular,Irregular Expenditure
150478952.0,FS191,2023,unauthorised,Unauthorised Expenditure
12571.0,FS191,2024,fruitless,Fruitless and Wasteful Expenditure
10032039.0,FS191,2024,irregular,Irregular Expenditure
78231386.0,FS191,2024,unauthorised,Unauthorised Expenditure
12611666.0,FS192,2019,fruitless,Fruitless and Wasteful Expenditure
53694085.0,FS192,2019,irregular,Irregular Expenditure
241087377.0,FS192,2019,unauthorised,Unauthorised Expenditure
36582204.0,FS192,2020,fruitless,Fruitless and Wasteful Expenditure
129954049.0,FS192,2020,irregular,Irregular Expenditure
154809376.0,FS192,2020,unauthorised,Unauthorised Expenditure
21174242.0,FS192,2021,fruitless,Fruitless and Wasteful Expenditure
151323677.0,FS192,2021,irregular,Irregular Expenditure
255555816.0,FS192,2021,unauthorised,Unauthorised Expenditure
41114932.0,FS192,2022,fruitless,Fruitless and Wasteful Expenditure
256829556.0,FS192,2022,irregular,Irregular Expenditure
276107670.0,FS192,2022,unauthorised,Unauthorised Expenditure
75811385.0,FS192,2023,fruitless,Fruitless and Wasteful Expenditure
172038361.0,FS192,2023,irregular,Irregular Expenditure
337784190.0,FS192,2023,unauthorised,Unauthorised Expenditure
93394513.0,FS192,2024,fruitless,Fruitless and Wasteful Expenditure
207619256.0,FS192,2024,irregular,Irregular Expenditure
287201431.0,FS192,2024,unauthorised,Unauthorised Expenditure
26501996.0,FS193,2019,fruitless,Fruitless and Wasteful Expenditure
3026557.0,FS193,2019,irregular,Irregular Expenditure
189327359.0,FS193,2019,unauthorised,Unauthorised Expenditure
30329544.0,FS193,2020,fruitless,Fruitless and Wasteful Expenditure
119261603.0,FS193,2020,irregular,Irregular Expenditure
134697055.0,FS193,2020,unauthorised,Unauthorised Expenditure
0.0,FS193,2021,fruitless,Fruitless and Wasteful Expenditure
0.0,FS193,2021,irregular,Irregular Expenditure
0.0,FS193,2021,unauthorised,Unauthorised Expenditure
22310301.0,FS193,2022,fruitless,Fruitless and Wasteful Expenditure
100758602.0,FS193,2022,irregular,Irregular Expenditure
229491145.0,FS193,2022,unauthorised,Unauthorised Expenditure
47655198.0,FS193,2023,fruitless,Fruitless and Wasteful Expenditure
53046824.0,FS193,2023,irregular,Irregular Expenditure
170126896.0,FS193,2023,unauthorised,Unauthorised Expenditure
37592703.0,FS193,2024,fruitless,Fruitless and Wasteful Expenditure
69057004.0,FS193,2024,irregular,Irregular Expenditure
471630963.0,FS193,2024,unauthorised,Unauthorised Expenditure
476590031.0,FS194,2019,fruitless,Fruitless and Wasteful Expenditure
316008746.0,FS194,2019,irregular,Irregular Expenditure
134349606.0,FS194,2019,unauthorised,Unauthorised Expenditure
555651324.0,FS194,2020,fruitless,Fruitless and Wasteful Expenditure
27928650.0,FS194,2020,irregular,Irregular Expenditure
0.0,FS194,2020,unauthorised,Unauthorised Expenditure
128540091.0,FS194,2021,fruitless,Fruitless and Wasteful Expenditure
29908838.0,FS194,2021,irregular,Irregular Expenditure
168798650.0,FS194,2021,unauthorised,Unauthorised Expenditure
77504806.0,FS194,2022,fruitless,Fruitless and Wasteful Expenditure
111519372.0,FS194,2022,irregular,Irregular Expenditure
369678602.0,FS194,2022,unauthorised,Unauthorised Expenditure
384625452.0,FS194,2023,fruitless,Fruitless and Wasteful Expenditure
131297398.0,FS194,2023,irregular,Irregular Expenditure
5327210.0,FS194,2023,unauthorised,Unauthorised Expenditure
263955855.0,FS194,2024,fruitless,Fruitless and Wasteful Expenditure
73580896.0,FS194,2024,irregular,Irregular Expenditure
99199551.0,FS194,2024,unauthorised,Unauthorised Expenditure
2762402.0,FS195,2019,fruitless,Fruitless and Wasteful Expenditure
13578196.0,FS195,2019,irregular,Irregular Expenditure
86641066.0,FS195,2019,unauthorised,Unauthorised Expenditure
10242757.0,FS195,2020,fruitless,Fruitless and Wasteful Expenditure
14953643.0,FS195,2020,irregular,Irregular Expenditure
108371149.0,FS195,2020,unauthorised,Unauthorised Expenditure
11168708.0,FS195,2021,fruitless,Fruitless and Wasteful Expenditure
8471110.0,FS195,2021,irregular,Irregular Expenditure
95611689.0,FS195,2021,unauthorised,Unauthorised Expenditure
11299168.0,FS195,2022,fruitless,Fruitless and Wasteful Expenditure
14284537.0,FS195,2022,irregular,Irregular Expenditure
92504657.0,FS195,2022,unauthorised,Unauthorised Expenditure
15582902.0,FS195,2023,fruitless,Fruitless and Wasteful Expenditure
10646508.0,FS195,2023,irregular,Irregular Expenditure
72133854.0,FS195,2023,unauthorised,Unauthorised Expenditure
21556473.0,FS195,2024,fruitless,Fruitless and Wasteful Expenditure
2635054.0,FS195,2024,irregular,Irregular Expenditure
122639216.0,FS195,2024,unauthorised,Unauthorised Expenditure
20198733.0,FS196,2019,fruitless,Fruitless and Wasteful Expenditure
1206100.0,FS196,2019,irregular,Irregular Expenditure
114729650.0,FS196,2019,unauthorised,Unauthorised Expenditure
21805830.0,FS196,2020,fruitless,Fruitless and Wasteful Expenditure
44380511.0,FS196,2020,irregular,Irregular Expenditure
220782474.0,FS196,2020,unauthorised,Unauthorised Expenditure
5499916.0,FS196,2021,fruitless,Fruitless and Wasteful Expenditure
0.0,FS196,2021,irregular,Irregular Expenditure
182819770.0,FS196,2021,unauthorised,Unauthorised Expenditure
9490035.0,FS196,2022,fruitless,Fruitless and Wasteful Expenditure
5330002.0,FS196,2022,irregular,Irregular Expenditure
125285065.0,FS196,2022,unauthorised,Unauthorised Expenditure
17082738.0,FS196,2023,fruitless,Fruitless and Wasteful Expenditure
5023725.0,FS196,2023,irregular,Irregular Expenditure
35206962.0,FS196,2023,unauthorised,Unauthorised Expenditure
28193397.0,FS196,2024,fruitless,Fruitless and Wasteful Expenditure
6453648.0,FS196,2024,irregular,Irregular Expenditure
8187061.0,FS196,2024,unauthorised,Unauthorised Expenditure
11914659.0,FS201,2019,fruitless,Fruitless and Wasteful Expenditure
53911314.0,FS201,2019,irregular,Irregular Expenditure
112487751.0,FS201,2019,unauthorised,Unauthorised Expenditure
16375744.0,FS201,2020,fruitless,Fruitless and Wasteful Expenditure
128593455.0,FS201,2020,irregular,Irregular Expenditure
158434685.0,FS201,2020,unauthorised,Unauthorised Expenditure
5386711.0,FS201,2021,fruitless,Fruitless and Wasteful Expenditure
140623380.0,FS201,2021,irregular,Irregular Expenditure
76693867.0,FS201,2021,unauthorised,Unauthorised Expenditure
29794512.0,FS201,2022,fruitless,Fruitless and Wasteful Expenditure
120483256.0,FS201,2022,irregular,Irregular Expenditure
104156372.0,FS201,2022,unauthorised,Unauthorised Expenditure
61001447.0,FS201,2023,fruitless,Fruitless and Wasteful Expenditure
97477869.0,FS201,2023,irregular,Irregular Expenditure
338494818.0,FS201,2023,unauthorised,Unauthorised Expenditure
5510951.0,FS201,2024,fruitless,Fruitless and Wasteful Expenditure
83899225.0,FS201,2024,irregular,Irregular Expenditure
122592687.0,FS201,2024,unauthorised,Unauthorised Expenditure
113530428.0,FS203,2019,fruitless,Fruitless and Wasteful Expenditure
138263346.0,FS203,2019,irregular,Irregular Expenditure
169315082.0,FS203,2019,unauthorised,Unauthorised Expenditure
42910405.0,FS203,2020,fruitless,Fruitless and Wasteful Expenditure
5035786.0,FS203,2020,irregular,Irregular Expenditure
197716696.0,FS203,2020,unauthorised,Unauthorised Expenditure
30573142.0,FS203,2021,fruitless,Fruitless and Wasteful Expenditure
0.0,FS203,2021,irregular,Irregular Expenditure
99115148.0,FS203,2021,unauthorised,Unauthorised Expenditure
64033607.0,FS203,2022,fruitless,Fruitless and Wasteful Expenditure
34441815.0,FS203,2022,irregular,Irregular Expenditure
251442252.0,FS203,2022,unauthorised,Unauthorised Expenditure
78450016.0,FS203,2023,fruitless,Fruitless and Wasteful Expenditure
31005893.0,FS203,2023,irregular,Irregular Expenditure
294009536.0,FS203,2023,unauthorised,Unauthorised Expenditure
94430259.0,FS203,2024,fruitless,Fruitless and Wasteful Expenditure
59682623.0,FS203,2024,irregular,Irregular Expenditure
335274146.0,FS203,2024,unauthorised,Unauthorised Expenditure
22372735.0,FS204,2019,fruitless,Fruitless and Wasteful Expenditure
97488738.0,FS204,2019,irregular,Irregular Expenditure
77564428.0,FS204,2019,unauthorised,Unauthorised Expenditure
7197491.0,FS204,2020,fruitless,Fruitless and Wasteful Expenditure
57451984.0,FS204,2020,irregular,Irregular Expenditure
0.0,FS204,2020,unauthorised,Unauthorised Expenditure
3594516.0,FS204,2021,fruitless,Fruitless and Wasteful Expenditure
70724402.0,FS204,2021,irregular,Irregular Expenditure
16372664.0,FS204,2021,unauthorised,Unauthorised Expenditure
1050514.0,FS204,2022,fruitless,Fruitless and Wasteful Expenditure
